Unixtime	state	scanDiameter	electrometerN	RHsh	Tsh	Tdsh
1.72E+09	SCAN	140.2341946	3993.046782	46.4	23.9	11.7
1.72E+09	SCAN	139.8106018	3249.806478	46.5	24	11.8
1.72E+09	SCAN	139.3932755	4198.65941	46.5	24	11.8
1.72E+09	SCAN	138.9759306	4398.473989	46.5	24	11.8
1.72E+09	SCAN	138.5547382	4432.116861	46.5	24	11.8
1.72E+09	SCAN	138.1399557	4597.827622	46.5	24	11.8
1.72E+09	SCAN	137.72585	4323.756073	46.4	23.9	11.7
1.72E+09	SCAN	137.3119749	4654.810689	46.5	24	11.8
1.72E+09	SCAN	136.9048024	4446.971955	46.5	24	11.8
1.72E+09	SCAN	136.495126	4574.223809	46.5	24	11.8
1.72E+09	SCAN	136.0875256	3783.763546	46.5	24	11.8
1.72E+09	SCAN	135.6820559	4449.322932	46.5	23.9	11.8
1.72E+09	SCAN	135.2774648	4551.119482	46.5	23.9	11.7
1.72E+09	SCAN	134.8739157	4636.508522	46.6	24	11.8
1.72E+09	SCAN	134.4674013	4285.915358	46.6	24	11.8
1.72E+09	SCAN	134.0661202	4685.744926	46.6	24	11.8
1.72E+09	SCAN	133.6645303	4679.606177	46.6	24	11.8
1.72E+09	SCAN	133.2656138	4252.761181	46.6	24	11.8
1.72E+09	SCAN	132.8617317	3264.092713	46.6	24	11.8
1.72E+09	SCAN	132.4634271	4087.651654	46.6	24	11.8
1.72E+09	SCAN	132.0683808	3901.099671	46.6	24	11.8
1.72E+09	SCAN	131.6719189	4510.599423	46.6	24	11.8
1.72E+09	SCAN	131.2766162	4511.020287	46.6	24	11.9
1.72E+09	SCAN	130.8843478	4392.000708	46.6	24	11.8
1.72E+09	SCAN	130.4923584	4502.231485	46.5	23.9	11.8
1.72E+09	SCAN	130.1013835	4371.503268	46.6	24	11.8
1.72E+09	SCAN	129.716292	4456.849143	46.6	24	11.8
1.72E+09	SCAN	129.3305086	4406.166695	46.6	24	11.8
1.72E+09	SCAN	128.947541	4550.325545	46.6	24	11.8
1.72E+09	SCAN	128.566169	4529.562947	46.6	23.9	11.8
1.72E+09	SCAN	128.1828446	4464.10557	46.6	24	11.8
1.72E+09	SCAN	127.8018608	4584.86256	46.6	24	11.8
1.72E+09	SCAN	127.4232572	4458.378434	46.6	24	11.8
1.72E+09	SCAN	127.0435303	4492.35738	46.6	24	11.8
1.72E+09	SCAN	126.672069	4449.241226	46.6	24	11.8
1.72E+09	SCAN	126.2974326	3137.102935	46.6	23.9	11.8
1.72E+09	SCAN	125.9259729	4702.747503	46.7	24	11.9
1.72E+09	SCAN	125.5529655	4296.31824	46.7	24	11.8
1.72E+09	SCAN	125.1832231	4457.801867	46.7	24	11.9
1.72E+09	SCAN	124.8144335	4416.885611	46.7	24	11.9
1.72E+09	SCAN	124.4462355	4462.537737	46.7	24	11.9
1.72E+09	SCAN	124.0829952	4704.403208	46.6	23.9	11.8
1.72E+09	SCAN	123.7140354	4751.601584	46.6	24	11.8
1.72E+09	SCAN	123.348493	4493.848131	46.7	24	11.8
1.72E+09	SCAN	122.985195	4628.06967	46.6	24	11.8
1.72E+09	SCAN	122.6205323	3228.724763	46.7	24	11.8
1.72E+09	SCAN	122.2595864	4451.898987	46.7	24	11.8
1.72E+09	SCAN	121.8979428	4642.736686	46.6	24	11.8
1.72E+09	SCAN	121.5419085	4294.782782	46.7	24	11.9
1.72E+09	SCAN	121.1819492	4618.297312	46.7	24	11.9
1.72E+09	SCAN	120.8261854	4610.102036	46.7	24	11.9
1.72E+09	SCAN	120.472203	4566.37694	46.7	24	11.9
1.72E+09	SCAN	120.1199769	4616.04654	46.7	24	11.9
1.72E+09	SCAN	119.768027	4623.646749	46.7	24	11.9
1.72E+09	SCAN	119.4198417	4606.335847	46.7	24	11.9
1.72E+09	SCAN	119.0677908	4422.646661	46.7	24	11.9
1.72E+09	SCAN	118.7181336	3799.825732	46.7	24	11.9
1.72E+09	SCAN	118.3227818	4708.124689	46.7	24	11.9
1.72E+09	SCAN	117.8868824	4304.470351	46.7	24	11.9
1.72E+09	SCAN	117.5394385	4330.611678	46.7	24	11.9
1.72E+09	SCAN	117.1961646	4534.642599	46.7	24	11.9
1.72E+09	SCAN	116.8538267	4360.872225	46.8	24	11.9
1.72E+09	SCAN	116.5135933	4643.664743	46.8	24	11.9
1.72E+09	SCAN	116.1745161	4335.321341	46.7	24	11.9
1.72E+09	SCAN	115.8329532	4584.444779	46.8	24	11.9
1.72E+09	SCAN	115.4943868	4423.232479	46.8	24	11.9
1.72E+09	SCAN	115.1576918	3866.399245	46.7	24	11.9
1.72E+09	SCAN	114.8244112	4638.392388	46.7	24	11.9
1.72E+09	SCAN	114.4927248	4487.07115	46.7	24	11.9
1.72E+09	SCAN	114.1584461	4542.763877	46.8	24	11.9
1.72E+09	SCAN	113.8275879	4439.228375	46.7	24	11.8
1.72E+09	SCAN	113.4962814	4606.161644	46.8	24	11.9
1.72E+09	SCAN	113.165312	4141.78734	46.8	24	11.9
1.72E+09	SCAN	112.8393977	3884.123302	46.8	24	11.9
1.72E+09	SCAN	112.5077003	4401.938019	46.8	24	11.9
1.72E+09	SCAN	112.1823299	2804.784187	46.8	24	11.9
1.72E+09	SCAN	111.8565014	4575.013121	46.8	24	11.9
1.72E+09	SCAN	111.533823	4448.900527	46.8	24	11.9
1.72E+09	SCAN	111.2102954	4307.570558	46.8	24	11.9
1.72E+09	SCAN	110.8876692	4500.258206	46.8	24	11.9
1.72E+09	SCAN	110.5678204	3349.746912	46.8	24	11.9
1.72E+09	SCAN	110.248859	4390.986319	46.8	24	11.9
1.72E+09	SCAN	109.9329343	4339.916923	46.8	24	11.9
1.72E+09	SCAN	109.6143531	4313.909718	46.8	23.9	11.8
1.72E+09	SCAN	109.2982184	4366.337284	46.8	23.9	11.9
1.72E+09	SCAN	108.9855222	2572.065175	46.8	23.9	11.9
1.72E+09	SCAN	108.6696255	4318.671796	46.8	23.9	11.9
1.72E+09	SCAN	108.3548795	3708.919217	46.8	23.9	11.8
1.72E+09	SCAN	108.0434827	4439.826525	46.8	23.9	11.9
1.72E+09	SCAN	107.7307413	4292.296142	46.8	24	11.9
1.72E+09	SCAN	107.4206009	4176.47235	46.8	23.9	11.9
1.72E+09	SCAN	107.112059	4350.444677	46.8	23.9	11.9
1.72E+09	SCAN	106.8051512	4275.691304	46.8	24	11.9
1.72E+09	SCAN	106.4958241	3480.39034	46.8	23.9	11.8
1.72E+09	SCAN	106.1884156	3095.235496	46.9	24	11.9
1.72E+09	SCAN	105.883612	4234.684092	46.9	24	11.9
1.72E+09	SCAN	105.5779428	3530.164771	46.9	24	11.9
1.72E+09	SCAN	105.2764793	4419.588078	46.9	24	11.9
1.72E+09	SCAN	104.9731693	4358.70316	46.9	24	11.9
1.72E+09	SCAN	104.6722508	3782.500955	46.9	24	11.9
1.72E+09	SCAN	104.3735399	3355.346093	46.9	23.9	11.9
1.72E+09	SCAN	104.0740504	4039.654716	46.9	24	11.9
1.72E+09	SCAN	103.7780241	4207.044306	46.9	24	11.9
1.72E+09	SCAN	103.480298	4330.997084	46.9	24	11.9
1.72E+09	SCAN	103.184447	4247.363954	46.9	24	11.9
1.72E+09	SCAN	102.8893293	4205.498057	46.8	23.9	11.8
1.72E+09	SCAN	102.5931538	4445.67699	46.9	24	11.9
1.72E+09	SCAN	102.3004367	4472.764874	46.9	24	11.9
1.72E+09	SCAN	102.0046826	4331.225244	46.9	24	11.9
1.72E+09	SCAN	101.7105849	4788.230583	46.9	24	11.9
1.72E+09	SCAN	101.4197672	4505.350192	46.9	24	11.9
1.72E+09	SCAN	101.1296921	4322.373236	46.9	24	11.9
1.72E+09	SCAN	100.8403997	2972.955381	46.9	24	11.9
1.72E+09	SCAN	100.5525617	2824.652644	46.9	24	11.9
1.72E+09	SCAN	100.2667326	4643.428875	46.9	24	11.9
1.72E+09	SCAN	99.97776972	4292.92975	46.9	24	12
1.72E+09	SCAN	99.69133573	4475.157476	46.9	24	11.9
1.72E+09	SCAN	99.40668218	3824.052361	46.9	24	11.9
1.72E+09	SCAN	99.12171013	4436.374828	46.9	24	11.9
1.72E+09	SCAN	98.84188465	4501.822955	46.9	24	12
1.72E+09	SCAN	98.56094518	3258.439575	46.9	24	12
1.72E+09	SCAN	98.27958023	4800.290711	46.9	24	12
1.72E+09	SCAN	98.00187314	2756.549839	46.9	24	11.9
1.72E+09	SCAN	97.72356474	4404.429284	46.9	24	12
1.72E+09	SCAN	97.444091	4178.923533	46.9	24	11.9
1.72E+09	SCAN	97.16445807	4399.713455	46.9	24	12
1.72E+09	SCAN	96.88652022	4253.484203	46.9	24	12
1.72E+09	SCAN	96.61004204	4420.024358	47	24	12
1.72E+09	SCAN	96.3366156	3982.227661	46.9	24.1	12
1.72E+09	SCAN	96.06204348	4412.704725	47	24	12
1.72E+09	SCAN	95.78799597	3457.079436	47	24	12
1.72E+09	SCAN	95.51395236	4326.379918	47	24	12
1.72E+09	SCAN	95.24296158	4414.821375	47	24	12
1.72E+09	SCAN	94.97202226	4370.955991	47	24.1	12
1.72E+09	SCAN	94.70004541	4568.653919	47	24	12
1.72E+09	SCAN	94.43108059	4339.013531	47	24	12
1.72E+09	SCAN	94.16304448	4522.964794	47	24	12
1.72E+09	SCAN	93.89559953	4383.723726	47	24	12
1.72E+09	SCAN	93.62956779	4385.951373	47	24	12
1.72E+09	SCAN	93.36472677	4426.058276	47	24	12
1.72E+09	SCAN	93.10103612	4453.346572	46.9	24	12
1.72E+09	SCAN	92.83951896	4457.018722	46.9	24	12
1.72E+09	SCAN	92.57472032	3632.399143	47	24	12
1.72E+09	SCAN	92.31460112	4278.586475	47	24	12
1.72E+09	SCAN	92.05207619	4488.231993	47	24.1	12
1.72E+09	SCAN	91.79226547	4327.002735	46.9	24	12
1.72E+09	SCAN	91.53395405	4506.782361	47	24	12
1.72E+09	SCAN	91.2756229	4214.698472	47	24	12
1.72E+09	SCAN	91.0191501	3346.965822	47	24	12
1.72E+09	SCAN	90.76464637	4429.332687	47	24	12
1.72E+09	SCAN	90.50630394	3573.957699	47	24.1	12
1.72E+09	SCAN	90.25132309	4485.111745	46.9	24	11.9
1.72E+09	SCAN	89.99890112	4212.624987	47	24.1	12
1.72E+09	SCAN	89.74302634	4360.889183	47	24	12
1.72E+09	SCAN	89.48876351	4435.23865	47	24	12
1.72E+09	SCAN	89.23693455	4685.650887	47	24	12
1.72E+09	SCAN	88.98501488	4505.789555	47	24	12
1.72E+09	SCAN	88.73321542	4488.830144	47	24	11.9
1.72E+09	SCAN	88.4823454	4608.13184	47	24	12
1.72E+09	SCAN	88.23501092	4618.892379	47	24	12
1.72E+09	SCAN	87.98805788	4866.895057	47	24	12
1.72E+09	SCAN	87.74247474	4411.184683	47	24	12
1.72E+09	SCAN	87.49665047	4695.013173	47	24	12
1.72E+09	SCAN	87.25000655	4451.757157	47	24.1	12
1.72E+09	SCAN	87.00520147	4766.50601	47	24	12
1.72E+09	SCAN	86.76148447	4521.293673	47	24	12
1.72E+09	SCAN	86.52083746	4589.208399	47	24	12
1.72E+09	SCAN	86.27196771	4317.78382	47	24	12
1.72E+09	SCAN	86.03057162	4382.112728	47	24	12
1.72E+09	SCAN	85.78928579	4458.743799	47	24	12
1.72E+09	SCAN	85.54815967	4219.674836	47	24	12
1.72E+09	SCAN	85.31033764	4460.405671	47	24	12
1.72E+09	SCAN	85.07182895	4238.598277	47	24	12
1.72E+09	SCAN	84.83249965	4384.795155	47	24	12
1.72E+09	SCAN	84.5959564	4448.425707	47	24	12
1.72E+09	SCAN	84.35735069	4179.288898	47	23.9	11.9
1.72E+09	SCAN	84.12241161	4473.218112	47	24	12
1.72E+09	SCAN	83.88693998	4172.931239	47	24	12
1.72E+09	SCAN	83.65288757	4080.890089	47	24	11.9
1.72E+09	SCAN	83.4188574	4464.062404	47	24	12
1.72E+09	SCAN	83.1846495	4488.17187	47	23.9	11.9
1.72E+09	SCAN	82.95012594	4495.596334	47	24	12
1.72E+09	SCAN	82.71927455	4440.81779	47	24	12
1.72E+09	SCAN	82.48841537	4326.272005	47	24	12
1.72E+09	SCAN	82.25765236	4474.229418	47	24	12
1.72E+09	SCAN	82.02912863	4199.191271	47	24	12
1.72E+09	SCAN	81.79956503	4396.136886	47	23.9	11.9
1.72E+09	SCAN	81.57216365	4416.162589	47	24	12
1.72E+09	SCAN	81.34490146	4136.675313	47	24	11.9
1.72E+09	SCAN	81.11689738	4300.815159	47	24	12
1.72E+09	SCAN	80.88897318	4043.638274	47	24	11.9
1.72E+09	SCAN	80.6620013	3885.227105	47	24	11.9
1.72E+09	SCAN	80.43868218	3784.871974	47	24	12
1.72E+09	SCAN	80.21322264	2796.918819	47	24	11.9
1.72E+09	SCAN	79.98894017	4463.607625	47	24	11.9
1.72E+09	SCAN	79.76730311	4515.270546	47	24	11.9
1.72E+09	SCAN	79.54651149	4450.332696	47.1	24	11.9
1.72E+09	SCAN	79.32651362	4511.94372	47	24	12
1.72E+09	SCAN	79.10629712	4410.362997	46.9	23.9	11.9
1.72E+09	SCAN	78.88766835	4674.984387	47	23.9	11.9
1.72E+09	SCAN	78.67034905	4520.388739	47	24	12
1.72E+09	SCAN	78.45125761	4470.130238	47.1	24	11.9
1.72E+09	SCAN	78.23178687	4526.599944	47	24	11.9
1.72E+09	SCAN	78.01477978	4272.484725	47	24	11.9
1.72E+09	SCAN	77.79792382	4416.867111	47	24	11.9
1.72E+09	SCAN	77.58288763	3242.212436	47.1	24	12
1.72E+09	SCAN	77.36814278	4328.078789	47	24	11.9
1.72E+09	SCAN	77.15377971	3668.137082	47	24	11.9
1.72E+09	SCAN	76.93838317	4499.652348	47.1	24	12
1.72E+09	SCAN	76.72490263	4431.79312	47	23.9	11.9
1.72E+09	SCAN	76.51447463	4213.819746	47.1	23.9	11.9
1.72E+09	SCAN	76.30295131	4419.605036	47.1	23.9	11.9
1.72E+09	SCAN	76.09213776	4506.161086	47.1	24	12
1.72E+09	SCAN	75.8800161	3225.521267	47.1	24	12
1.72E+09	SCAN	75.66896836	4632.877997	47.1	24	12
1.72E+09	SCAN	75.45940381	4421.693937	47	24	11.9
1.72E+09	SCAN	75.24923291	4653.535765	47	24	12
1.72E+09	SCAN	75.04167233	4820.435119	47	24	12
1.72E+09	SCAN	74.83376783	4324.314142	47.1	24	12
1.72E+09	SCAN	74.62639937	4503.756152	47	24	12
1.72E+09	SCAN	74.41954457	3111.747836	47	24	12
1.72E+09	SCAN	74.21203889	4386.666687	47	24	11.9
1.72E+09	SCAN	74.00884416	3185.872226	47	24	12
1.72E+09	SCAN	73.80431326	4367.690831	47	24	12
1.72E+09	SCAN	73.60210545	4144.183025	47	24	12
1.72E+09	SCAN	73.39918355	3995.393135	47	24	12
1.72E+09	SCAN	73.19526839	4404.771525	47	24	12
1.72E+09	SCAN	72.99221406	4405.58242	47	24	12
1.72E+09	SCAN	72.79169768	4608.828654	47	24	12
1.72E+09	SCAN	72.59145592	3418.335329	47	24	12
1.72E+09	SCAN	72.39425842	4082.456379	47.1	24	12
1.72E+09	SCAN	72.19583688	2874.255954	47.1	24	12
1.72E+09	SCAN	71.99489839	4509.281334	47	24	12
1.72E+09	SCAN	71.79716262	4421.42107	47	24	11.9
1.72E+09	SCAN	71.60237602	4530.466338	47.1	24	12
1.72E+09	SCAN	71.40595185	4432.226316	47.1	24	12
1.72E+09	SCAN	71.20860067	4396.119928	47.1	24	12
1.72E+09	SCAN	71.0136083	4197.069996	47.1	24	12
1.72E+09	SCAN	70.81849129	4520.727896	47	24	12
1.72E+09	SCAN	70.624975	4334.311577	47.1	24	12
1.72E+09	SCAN	70.43108379	4382.505842	47.1	24	12
1.72E+09	SCAN	70.2373722	4545.956582	47.1	24	12
1.72E+09	SCAN	70.04741909	4450.813683	47.1	24.1	12
1.72E+09	SCAN	69.85489906	4299.036124	47.1	24	12
1.72E+09	SCAN	69.66427818	4548.010025	47	24	12
1.72E+09	SCAN	69.47317517	4507.380511	47.1	24	12
1.72E+09	SCAN	69.28178798	4164.207186	47.1	24	12
1.72E+09	SCAN	69.09183431	4423.35735	47.1	24	12
1.72E+09	SCAN	68.90269301	4284.900969	47.1	24	12
1.72E+09	SCAN	68.71434828	4293.643522	47.1	24	12
1.72E+09	SCAN	68.5267818	4361.940571	47	24	11.9
1.72E+09	SCAN	68.33954558	4350.103978	47.1	24	12
1.72E+09	SCAN	68.1531787	4247.508867	47.1	24	12
1.72E+09	SCAN	67.96774315	4457.820366	47	24	12
1.72E+09	SCAN	67.782979	4319.370152	47.1	24	12
1.72E+09	SCAN	67.59744555	4181.026309	47.1	24	12
1.72E+09	SCAN	67.41328248	2516.563609	47.1	24	12
1.72E+09	SCAN	67.23121239	4191.324361	47.1	24	12
1.72E+09	SCAN	67.04757571	4178.88191	47.1	24	12
1.72E+09	SCAN	66.86555104	4305.227288	47.1	24	12
1.72E+09	SCAN	66.68430127	4204.198467	47.1	24	12
1.72E+09	SCAN	66.50236707	4187.097227	47.1	24	12
1.72E+09	SCAN	66.32223757	4226.152742	47.1	24	12
1.72E+09	SCAN	66.1417203	4045.351019	47.1	24	12
1.72E+09	SCAN	65.96108209	4324.551552	47.1	24	12
1.72E+09	SCAN	65.78330599	4328.45032	47	24	12
1.72E+09	SCAN	65.60458602	4422.605038	47.1	24	12
1.72E+09	SCAN	65.42580825	4416.89486	47.1	24	12
1.72E+09	SCAN	65.24790833	4172.260632	47	23.9	11.9
1.72E+09	SCAN	65.07015498	4421.73402	47.1	24	12
1.72E+09	SCAN	64.89283879	3877.579106	47.1	24	11.9
1.72E+09	SCAN	64.71747283	4065.339722	47.1	24	12
1.72E+09	SCAN	64.54223363	4291.847529	47.1	24	12
1.72E+09	SCAN	64.36584592	3268.063937	47	23.9	11.9
1.72E+09	SCAN	64.19160554	4281.375274	47.1	24	12
1.72E+09	SCAN	64.01575592	4625.872855	47.1	24	12
1.72E+09	SCAN	63.84204177	4455.950376	47	24	11.9
1.72E+09	SCAN	63.66769692	4645.135453	47.1	24	12
1.72E+09	SCAN	63.49383533	4398.18108	47	24	12
1.72E+09	SCAN	63.32100561	4373.992992	47	23.9	11.9
1.72E+09	SCAN	63.14984449	4497.800857	47	24	12
1.72E+09	SCAN	62.97836724	4200.964139	47.1	24	12
1.72E+09	SCAN	62.80719276	4431.83166	47.1	24	12
1.72E+09	SCAN	62.63714039	4511.294696	47.1	24	12
1.72E+09	SCAN	62.46594101	4264.657898	47	24	12
1.72E+09	SCAN	62.29547868	3520.096421	47	23.9	11.9
1.72E+09	SCAN	62.12499492	3691.400196	47	24	12
1.72E+09	SCAN	61.95706043	3435.900598	47	24	12
1.72E+09	SCAN	61.79081596	4439.257666	47.1	24	12
1.72E+09	SCAN	61.62341107	3472.746966	47.1	24	12
1.72E+09	SCAN	61.45657209	4117.599252	47.1	24	12
1.72E+09	SCAN	61.28939947	3590.651951	47	23.9	11.9
1.72E+09	SCAN	61.12277256	3931.875121	47	24	12
1.72E+09	SCAN	60.95815173	4177.149124	47.1	24	12
1.72E+09	SCAN	60.79316932	4525.728926	47.1	24	12
1.72E+09	SCAN	60.62924921	2909.05042	47.1	24	12
1.72E+09	SCAN	60.46561295	4476.896428	47.1	24	12
1.72E+09	SCAN	60.30348619	4533.511047	47	24	12
1.72E+09	SCAN	60.13912398	4579.297295	47	24	12
1.72E+09	SCAN	59.97672143	4460.351714	47.1	24	12
1.72E+09	SCAN	59.81464282	4482.139493	47	24	12
1.72E+09	SCAN	59.65267744	4415.800307	47.1	24	12
1.72E+09	SCAN	59.49155988	4489.565498	47	24	12
1.72E+09	SCAN	59.3300541	4441.630226	47	24	12
1.72E+09	SCAN	59.16952698	4448.735573	47	24	12
1.72E+09	SCAN	59.01045892	4510.432928	47	24	12
1.72E+09	SCAN	58.85066477	4281.176404	47	24	12
1.72E+09	SCAN	58.69135783	4506.688322	47.1	24	12
1.72E+09	SCAN	58.53391521	4171.310992	47	24	12
1.72E+09	SCAN	58.37588568	3900.546228	47	24	12
1.72E+09	SCAN	58.21848717	3924.947061	47	24.1	12
1.72E+09	SCAN	58.06130274	3588.077438	47	24	12
1.72E+09	SCAN	57.90490158	4116.797607	47	24	12
1.72E+09	SCAN	57.74939663	4072.258533	47	24	12
1.72E+09	SCAN	57.59321878	4246.124488	47.1	24	12
1.72E+09	SCAN	57.43869048	3852.376628	47.1	24.1	12
1.72E+09	SCAN	57.28452432	4341.558753	47	24.1	12.1
1.72E+09	SCAN	57.12718624	4498.172388	47	24.1	12.1
1.72E+09	SCAN	56.9736561	4309.872203	47	24.1	12.1
1.72E+09	SCAN	56.82098968	4451.593745	47.1	24.1	12.1
1.72E+09	SCAN	56.66885192	4324.332641	47	24.1	12.1
1.72E+09	SCAN	56.51630676	4453.907723	47	24.1	12
1.72E+09	SCAN	56.36395709	4505.90826	47	24.1	12
1.72E+09	SCAN	56.21234598	4209.080792	47.1	24.1	12
1.72E+09	SCAN	56.06097733	4461.369186	47	24.1	12.1
1.72E+09	SCAN	55.9108741	4192.418914	47	24.1	12
1.72E+09	SCAN	55.76147826	4387.735033	47	24	12
1.72E+09	SCAN	55.61032246	4337.322369	47.1	24.1	12
1.72E+09	SCAN	55.46108551	4167.867002	47	24.1	12
1.72E+09	SCAN	55.31102872	4282.654822	47	24.1	12
1.72E+09	SCAN	55.16281179	2829.767754	47.1	24.1	12
1.72E+09	SCAN	55.01420835	4059.853081	47	24	12
1.72E+09	SCAN	54.86600246	4365.239648	47	24	12
1.72E+09	SCAN	54.71782886	3457.942746	47	24.1	12
1.72E+09	SCAN	54.5708133	4401.453949	47	24	12
1.72E+09	SCAN	54.42501991	4459.098373	47	24	12
1.72E+09	SCAN	54.27873576	4261.970846	47.1	24.1	12
1.72E+09	SCAN	54.13107013	4234.623969	47	24	12
1.72E+09	SCAN	53.98502759	3098.027378	47	24	12
1.72E+09	SCAN	53.84018597	4386.028454	47	24.1	12
1.72E+09	SCAN	53.69541434	4151.87419	47	24.1	12
1.72E+09	SCAN	53.55206177	4403.778719	47	24.1	12
1.72E+09	SCAN	53.40912332	4236.156344	47	24.1	12
1.72E+09	SCAN	53.26681777	4138.895253	47	24	12
1.72E+09	SCAN	53.1244854	4218.409162	47	24	12
1.72E+09	SCAN	52.98364146	4391.374808	47	24	12
1.72E+09	SCAN	52.84060399	2358.005986	47	24	12
1.72E+09	SCAN	52.69833999	3668.124749	47	24	12
1.72E+09	SCAN	52.55734145	3109.255029	47	24.1	12
1.72E+09	SCAN	52.4183774	4048.637762	47	24	12
1.72E+09	SCAN	52.27795784	2708.441905	47	24	12
1.72E+09	SCAN	52.13779612	4426.084484	47	24	12
1.72E+09	SCAN	51.99744767	3903.042118	47	24	12
1.72E+09	SCAN	51.85775497	4382.848083	47	24	12
1.72E+09	SCAN	51.71927117	4551.0794	47	24	12
1.72E+09	SCAN	51.58052603	4284.308985	47	24	12
1.72E+09	SCAN	51.44197773	4345.514562	47	24	12
1.72E+09	SCAN	51.30376452	3885.590928	47	24	12
1.72E+09	SCAN	51.16605423	4395.985807	47	24	12
1.72E+09	SCAN	51.02909667	3132.556684	47	24	12
1.72E+09	SCAN	50.89270402	3824.282063	47	24	12
1.72E+09	SCAN	50.75636728	4210.915325	47	23.9	11.9
1.72E+09	SCAN	50.6199773	4522.870754	47	24	12
1.72E+09	SCAN	50.48453914	4356.879418	47	24	12
1.72E+09	SCAN	50.35107064	4237.440517	47	24	12
1.72E+09	SCAN	50.21666625	4544.851237	47	24	12
1.72E+09	SCAN	50.08160076	4220.881928	46.9	24	11.9
1.72E+09	SCAN	49.94812084	4544.151339	47	24	12
1.72E+09	SCAN	49.81537506	4329.222674	47	24	11.9
1.72E+09	SCAN	49.6837504	4395.996598	47	24	12
1.72E+09	SCAN	49.5509102	4475.05727	47	24	12
1.72E+09	SCAN	49.4189045	4190.217475	47	24	12
1.72E+09	SCAN	49.28779188	4298.755549	47	24	11.9
1.72E+09	SCAN	49.1564564	4406.891259	47	24	12
1.72E+09	SCAN	49.0260001	4159.975426	47	24	12
1.72E+09	SCAN	48.89511732	4386.857848	47	24	12
1.72E+09	SCAN	48.76473218	3649.890414	47	24	12
1.72E+09	SCAN	48.63524173	4417.62559	47	24	12
1.72E+09	SCAN	48.50680171	4132.902958	47.1	24	12
1.72E+09	SCAN	48.37802884	4429.075236	47	24	12
1.72E+09	SCAN	48.25048605	4292.948249	47	24	12
1.72E+09	SCAN	48.12151661	4264.748853	47	24	12
1.72E+09	SCAN	47.99413016	4415.183657	47	24	12
1.72E+09	SCAN	47.86586679	4289.450303	47	24	12
1.72E+09	SCAN	47.738797	3556.588215	47	23.9	11.9
1.72E+09	SCAN	47.61197245	3415.437075	47	24	12
1.72E+09	SCAN	47.4856356	4097.188143	47	24	12
1.72E+09	SCAN	47.35964664	4190.986745	47	24	12
1.72E+09	SCAN	47.23407698	3540.43199	47	24	11.9
1.72E+09	SCAN	47.10969185	4377.315192	47	24	11.9
1.72E+09	SCAN	46.98401696	4618.496182	47	24	11.9
1.72E+09	SCAN	46.85881879	4013.949669	47	24	12
1.72E+09	SCAN	46.73600541	4220.246779	47	24	11.9
1.72E+09	SCAN	46.61249705	4125.230293	47	24	12
1.72E+09	SCAN	46.48914105	4133.453318	47	24	12
1.72E+09	SCAN	46.36524161	4353.93954	47	23.9	11.9
1.72E+09	SCAN	46.2426648	4682.849755	47	23.9	11.9
1.72E+09	SCAN	46.11971523	4483.041343	47	24	11.9
1.72E+09	SCAN	45.99733854	4312.102934	47	24	12
1.72E+09	SCAN	45.87624745	4403.646139	47	24	12
1.72E+09	SCAN	45.75415633	4351.365027	47	24	12
1.72E+09	SCAN	45.63279086	4318.489884	47	24	11.9
1.72E+09	SCAN	45.51294268	4456.784395	47	24	12
1.72E+09	SCAN	45.3926501	4531.483811	47	24	12
1.72E+09	SCAN	45.27306782	4304.195942	47	24	12
1.72E+09	SCAN	45.15319973	4434.740706	47	24	12
1.72E+09	SCAN	45.03368231	4251.674336	47	24	12
1.72E+09	SCAN	44.91402491	4557.73151	47	24	12
1.72E+09	SCAN	44.79630949	3720.835975	47	24	11.9
1.72E+09	SCAN	44.6782468	4415.1482	47	24	11.9
1.72E+09	SCAN	44.5600612	4521.628205	47	24	12
1.72E+09	SCAN	44.44298289	4578.531108	47	24	12
1.72E+09	SCAN	44.32594141	4467.433937	47	24	11.9
1.72E+09	SCAN	44.20944675	4459.574735	47	24	12
1.72E+09	SCAN	44.09305764	4554.776215	47	24	11.9
1.72E+09	SCAN	43.97703024	4397.078819	47	24	12
1.72E+09	SCAN	43.86133595	4395.364532	47	24	11.9
1.72E+09	SCAN	43.74571044	4652.393422	47	24	12
1.72E+09	SCAN	43.63021648	4273.405075	47	24	11.9
1.72E+09	SCAN	43.51563105	4522.431391	46.9	23.9	11.9
1.72E+09	SCAN	43.40091787	4203.68819	47	24	12
1.72E+09	SCAN	43.28686424	4643.273171	47	24	12
1.72E+09	SCAN	43.17280375	4518.040845	47	24	12
1.72E+09	SCAN	43.05993824	4472.532089	47	24	12
1.72E+09	SCAN	42.946217	4721.273205	47	24	12
1.72E+09	SCAN	42.83391101	4475.818833	47	24	11.9
1.72E+09	SCAN	42.72140168	4455.403099	47	24	12
1.72E+09	SCAN	42.60739093	3492.76496	47	24	12
1.72E+09	SCAN	42.4959918	4667.996203	47	24	12
1.72E+09	SCAN	42.38405343	4407.31983	47	24	12
1.72E+09	SCAN	42.27317885	4757.097475	46.9	24	11.9
1.72E+09	SCAN	42.16125806	4432.8183	46.9	24	11.9
1.72E+09	SCAN	42.05032243	4701.199712	46.9	24	11.9
1.72E+09	SCAN	41.93954256	4394.604511	47	24	12
1.72E+09	SCAN	41.82975134	4698.238251	47	24	12
